hofID,yearid,votedBy,ballots,needed,votes,inducted,category,needed_note
nettlgr01h,1997,BBWAA,473,353,22,N,Player,
bondsbo01h,1997,BBWAA,473,353,20,N,Player,
staubru01h,1997,BBWAA,473,353,18,N,Player,
reuscri01h,1997,BBWAA,473,353,2,N,Player,
scottmi03h,1997,BBWAA,473,353,2,N,Player,
templga01h,1997,BBWAA,473,353,2,N,Player,
kennete02h,1997,BBWAA,473,353,1,N,Player,
puhlte01h,1997,BBWAA,473,353,1,N,Player,
foxne01h,1997,Veterans,,,,Y,Player,
lasorto01h,1997,Veterans,,,,Y,Manager,
wellswi99h,1997,Veterans,,,,Y,Player,
suttodo01h,1998,BBWAA,473,355,386,Y,Player,
perezto01h,1998,BBWAA,473,355,321,N,Player,
santoro01h,1998,BBWAA,473,355,204,N,Player,
riceji01h,1998,BBWAA,473,355,203,N,Player,
cartega01h,1998,BBWAA,473,355,200,N,Player,
garvest01h,1998,BBWAA,473,355,195,N,Player,
suttebr01h,1998,BBWAA,473,355,147,N,Player,
johnto01h,1998,BBWAA,473,355,129,N,Player,
kaatji01h,1998,BBWAA,473,355,129,N,Player,
parkeda01h,1998,BBWAA,473,355,116,N,Player,
blylebe01h,1998,BBWAA,473,355,83,N,Player,
conceda01h,1998,BBWAA,473,355,80,N,Player,
minosmi01h,1998,BBWAA,473,355,76,N,Player,
tiantlu01h,1998,BBWAA,473,355,62,N,Player,
hernake01h,1998,BBWAA,473,355,51,N,Player,
evansdw01h,1998,BBWAA,473,355,49,N,Player,
lolicmi01h,1998,BBWAA,473,355,39,N,Player,
guidrro01h,1998,BBWAA,473,355,37,N,Player,
boonebo01h,1998,BBWAA,473,355,26,N,Player,
clarkja01h,1998,BBWAA,473,355,7,N,Player,
guerrpe01h,1998,BBWAA,473,355,6,N,Player,
randowi01h,1998,BBWAA,473,355,5,N,Player,
lansfca01h,1998,BBWAA,473,355,3,N,Player,
downibr01h,1998,BBWAA,473,355,2,N,Player,
flanami01h,1998,BBWAA,473,355,2,N,Player,
dempsri01h,1998,BBWAA,473,355,1,N,Player,
davisge01h,1998,Veterans,,,,Y,Player,
dobyla01h,1998,Veterans,,,,Y,Player,
macphle99h,1998,Veterans,,,,Y,Pioneer/Executive,
roganbu99h,1998,Veterans,,,,Y,Player,
ryanno01h,1999,BBWAA,497,373,491,Y,Player,
brettge01h,1999,BBWAA,497,373,488,Y,Player,
yountro01h,1999,BBWAA,497,373,385,Y,Player,
fiskca01h,1999,BBWAA,497,373,330,N,Player,
perezto01h,1999,BBWAA,497,373,302,N,Player,
cartega01h,1999,BBWAA,497,373,168,N,Player,
garvest01h,1999,BBWAA,497,373,150,N,Player,
riceji01h,1999,BBWAA,497,373,146,N,Player,
suttebr01h,1999,BBWAA,497,373,121,N,Player,
kaatji01h,1999,BBWAA,497,373,100,N,Player,
murphda05h,1999,BBWAA,497,373,96,N,Player,
johnto01h,1999,BBWAA,497,373,93,N,Player,
parkeda01h,1999,BBWAA,497,373,80,N,Player,
minosmi01h,1999,BBWAA,497,373,73,N,Player,
blylebe01h,1999,BBWAA,497,373,70,N,Player,
conceda01h,1999,BBWAA,497,373,59,N,Player,
tiantlu01h,1999,BBWAA,497,373,53,N,Player,
hernake01h,1999,BBWAA,497,373,34,N,Player,
guidrro01h,1999,BBWAA,497,373,31,N,Player,
boonebo01h,1999,BBWAA,497,373,27,N,Player,
lolicmi01h,1999,BBWAA,497,373,26,N,Player,
evansdw01h,1999,BBWAA,497,373,18,N,Player,
bellge02h,1999,BBWAA,497,373,6,N,Player,
candejo01h,1999,BBWAA,497,373,1,N,Player,
boddimi01h,1999,BBWAA,497,373,0,N,Player,
leibrch01h,1999,BBWAA,497,373,0,N,Player,
tananfr01h,1999,BBWAA,497,373,0,N,Player,
wittmi01h,1999,BBWAA,497,373,0,N,Player,
cepedor01h,1999,Veterans,,,,Y,Player,
chylane99h,1999,Veterans,,,,Y,Umpire,
seleefr99h,1999,Veterans,,,,Y,Manager,
willijo99h,1999,Veterans,,,,Y,Player,
fiskca01h,2000,BBWAA,499,375,397,Y,Player,
perezto01h,2000,BBWAA,499,375,385,Y,Player,
riceji01h,2000,BBWAA,499,375,257,N,Player,
cartega01h,2000,BBWAA,499,375,248,N,Player,
suttebr01h,2000,BBWAA,499,375,192,N,Player,
gossari01h,2000,BBWAA,499,375,166,N,Player,
garvest01h,2000,BBWAA,499,375,160,N,Player,
johnto01h,2000,BBWAA,499,375,135,N,Player,
kaatji01h,2000,BBWAA,499,375,125,N,Player,
murphda05h,2000,BBWAA,499,375,116,N,Player,
morrija02h,2000,BBWAA,499,375,111,N,Player,
parkeda01h,2000,BBWAA,499,375,104,N,Player,
blylebe01h,2000,BBWAA,499,375,87,N,Player,
tiantlu01h,2000,BBWAA,499,375,86,N,Player,
conceda01h,2000,BBWAA,499,375,67,N,Player,
hernake01h,2000,BBWAA,499,375,52,N,Player,
guidrro01h,2000,BBWAA,499,375,44,N,Player,
reardje01h,2000,BBWAA,499,375,24,N,Player,
boonebo01h,2000,BBWAA,499,375,21,N,Player,
wilsowi02h,2000,BBWAA,499,375,10,N,Player,
sutclri01h,2000,BBWAA,499,375,9,N,Player,
hrbekke01h,2000,BBWAA,499,375,5,N,Player,
houghch01h,2000,BBWAA,499,375,4,N,Player,
hendeda01h,2000,BBWAA,499,375,2,N,Player,
saxst01h,2000,BBWAA,499,375,2,N,Player,
gullibi01h,2000,BBWAA,499,375,1,N,Player,
hurstbr01h,2000,BBWAA,499,375,1,N,Player,
smithlo01h,2000,BBWAA,499,375,1,N,Player,
welchbo01h,2000,BBWAA,499,375,1,N,Player,
brookhu01h,2000,BBWAA,499,375,0,N,Player,
andersp01h,2000,Veterans,,,,Y,Manager,
mcphebi01h,2000,Veterans,,,,Y,Player,
steartu99h,2000,Veterans,,,,Y,Player,
winfida01h,2001,BBWAA,515,387,435,Y,Player,
puckeki01h,2001,BBWAA,515,387,423,Y,Player,
cartega01h,2001,BBWAA,515,387,334,N,Player,
riceji01h,2001,BBWAA,515,387,298,N,Player,
suttebr01h,2001,BBWAA,515,387,245,N,Player,
gossari01h,2001,BBWAA,515,387,228,N,Player,
garvest01h,2001,BBWAA,515,387,176,N,Player,
johnto01h,2001,BBWAA,515,387,146,N,Player,
mattido01h,2001,BBWAA,515,387,145,N,Player,
kaatji01h,2001,BBWAA,515,387,135,N,Player,
blylebe01h,2001,BBWAA,515,387,121,N,Player,
morrija02h,2001,BBWAA,515,387,101,N,Player,
murphda05h,2001,BBWAA,515,387,93,N,Player,
parkeda01h,2001,BBWAA,515,387,84,N,Player,
conceda01h,2001,BBWAA,515,387,74,N,Player,
tiantlu01h,2001,BBWAA,515,387,63,N,Player,
hernake01h,2001,BBWAA,515,387,41,N,Player,
stewada01h,2001,BBWAA,515,387,38,N,Player,
guidrro01h,2001,BBWAA,515,387,27,N,Player,
whitalo01h,2001,BBWAA,515,387,15,N,Player,
gibsoki01h,2001,BBWAA,515,387,13,N,Player,
parrila02h,2001,BBWAA,515,387,9,N,Player,
henketo01h,2001,BBWAA,515,387,6,N,Player,
righeda01h,2001,BBWAA,515,387,2,N,Player,
bedrost01h,2001,BBWAA,515,387,1,N,Player,
brownto05h,2001,BBWAA,515,387,1,N,Player,
darliro01h,2001,BBWAA,515,387,1,N,Player,
deshaji01h,2001,BBWAA,515,387,1,N,Player,
krukjo01h,2001,BBWAA,515,387,1,N,Player,
rijojo01h,2001,BBWAA,515,387,1,N,Player,
johnsho01h,2001,BBWAA,515,387,0,N,Player,
vanslan01h,2001,BBWAA,515,387,0,N,Player,
mazerbi01h,2001,Veterans,,,,Y,Player,
smithhi99h,2001,Veterans,,,,Y,Player,
smithoz01h,2002,BBWAA,472,354,433,Y,Player,
cartega01h,2002,BBWAA,472,354,343,N,Player,
riceji01h,2002,BBWAA,472,354,260,N,Player,
suttebr01h,2002,BBWAA,472,354,238,N,Player,
dawsoan01h,2002,BBWAA,472,354,214,N,Player,
gossari01h,2002,BBWAA,472,354,203,N,Player,
garvest01h,2002,BBWAA,472,354,134,N,Player,
johnto01h,2002,BBWAA,472,354,127,N,Player,
blylebe01h,2002,BBWAA,472,354,124,N,Player,
kaatji01h,2002,BBWAA,472,354,109,N,Player,
morrija02h,2002,BBWAA,472,354,97,N,Player,
mattido01h,2002,BBWAA,472,354,96,N,Player,
tiantlu01h,2002,BBWAA,472,354,85,N,Player,
trammal01h,2002,BBWAA,472,354,74,N,Player,
murphda05h,2002,BBWAA,472,354,70,N,Player,
parkeda01h,2002,BBWAA,472,354,66,N,Player,
conceda01h,2002,BBWAA,472,354,56,N,Player,
hernake01h,2002,BBWAA,472,354,29,N,Player,
guidrro01h,2002,BBWAA,472,354,23,N,Player,
stewada01h,2002,BBWAA,472,354,23,N,Player,
greenmi01h,2002,BBWAA,472,354,2,N,Player,
violafr01h,2002,BBWAA,472,354,2,N,Player,
dykstle01h,2002,BBWAA,472,354,1,N,Player,
wallati01h,2002,BBWAA,472,354,1,N,Player,
hennemi01h,2002,BBWAA,472,354,0,N,Player,
russeje01h,2002,BBWAA,472,354,0,N,Player,
sandesc02h,2002,BBWAA,472,354,0,N,Player,
thompro01h,2002,BBWAA,472,354,0,N,Player,
murraed02h,2003,BBWAA,496,372,423,Y,Player,
cartega01h,2003,BBWAA,496,372,387,Y,Player,
suttebr01h,2003,BBWAA,496,372,266,N,Player,
riceji01h,2003,BBWAA,496,372,259,N,Player,
dawsoan01h,2003,BBWAA,496,372,248,N,Player,
sandbry01h,2003,BBWAA,496,372,244,N,Player,
smithle02h,2003,BBWAA,496,372,210,N,Player,
gossari01h,2003,BBWAA,496,372,209,N,Player,
blylebe01h,2003,BBWAA,496,372,145,N,Player,
garvest01h,2003,BBWAA,496,372,138,N,Player,
kaatji01h,2003,BBWAA,496,372,130,N,Player,
johnto01h,2003,BBWAA,496,372,116,N,Player,
morrija02h,2003,BBWAA,496,372,113,N,Player,
trammal01h,2003,BBWAA,496,372,70,N,Player,
mattido01h,2003,BBWAA,496,372,68,N,Player,
murphda05h,2003,BBWAA,496,372,58,N,Player,
conceda01h,2003,BBWAA,496,372,55,N,Player,
parkeda01h,2003,BBWAA,496,372,51,N,Player,
valenfe01h,2003,BBWAA,496,372,31,N,Player,
hernake01h,2003,BBWAA,496,372,30,N,Player,
kileda01h,2003,BBWAA,496,372,7,N,Player,
colemvi01h,2003,BBWAA,496,372,3,N,Player,
butlebr01h,2003,BBWAA,496,372,2,N,Player,
fernasi01h,2003,BBWAA,496,372,2,N,Player,
honeyri01h,2003,BBWAA,496,372,2,N,Player,
penato01h,2003,BBWAA,496,372,2,N,Player,
daultda01h,2003,BBWAA,496,372,1,N,Player,
davisma01h,2003,BBWAA,496,372,1,N,Player,
tartada01h,2003,BBWAA,496,372,1,N,Player,
jacksda02h,2003,BBWAA,496,372,0,N,Player,
tettlmi01h,2003,BBWAA,496,372,0,N,Player,
willimi02h,2003,BBWAA,496,372,0,N,Player,
worreto01h,2003,BBWAA,496,372,0,N,Player,
molitpa01h,2004,BBWAA,506,380,431,Y,Player,
eckerde01h,2004,BBWAA,506,380,421,Y,Player,
sandbry01h,2004,BBWAA,506,380,309,N,Player,
suttebr01h,2004,BBWAA,506,380,301,N,Player,
riceji01h,2004,BBWAA,506,380,276,N,Player,
dawsoan01h,2004,BBWAA,506,380,253,N,Player,
gossari01h,2004,BBWAA,506,380,206,N,Player,
smithle02h,2004,BBWAA,506,380,185,N,Player,
blylebe01h,2004,BBWAA,506,380,179,N,Player,
morrija02h,2004,BBWAA,506,380,133,N,Player,
garvest01h,2004,BBWAA,506,380,123,N,Player,
johnto01h,2004,BBWAA,506,380,111,N,Player,
trammal01h,2004,BBWAA,506,380,70,N,Player,
mattido01h,2004,BBWAA,506,380,65,N,Player,
conceda01h,2004,BBWAA,506,380,57,N,Player,
parkeda01h,2004,BBWAA,506,380,53,N,Player,
murphda05h,2004,BBWAA,506,380,43,N,Player,
hernake01h,2004,BBWAA,506,380,22,N,Player,
cartejo01h,2004,BBWAA,506,380,19,N,Player,
valenfe01h,2004,BBWAA,506,380,19,N,Player,
martide01h,2004,BBWAA,506,380,16,N,Player,
stiebda01h,2004,BBWAA,506,380,7,N,Player,
eisenji01h,2004,BBWAA,506,380,3,N,Player,
keyji01h,2004,BBWAA,506,380,3,N,Player,
drabedo01h,2004,BBWAA,506,380,2,N,Player,
mitchke01h,2004,BBWAA,506,380,2,N,Player,
samueju01h,2004,BBWAA,506,380,2,N,Player,
fieldce01h,2004,BBWAA,506,380,1,N,Player,
myersra01h,2004,BBWAA,506,380,1,N,Player,
pendlte01h,2004,BBWAA,506,380,1,N,Player,
darwida01h,2004,BBWAA,506,380,0,N,Player,
tewksbo01h,2004,BBWAA,506,380,0,N,Player,
boggswa01h,2005,BBWAA,516,387,474,Y,Player,
sandbry01h,2005,BBWAA,516,387,393,Y,Player,
suttebr01h,2005,BBWAA,516,387,344,N,Player,
riceji01h,2005,BBWAA,516,387,307,N,Player,
gossari01h,2005,BBWAA,516,387,285,N,Player,
dawsoan01h,2005,BBWAA,516,387,270,N,Player,
blylebe01h,2005,BBWAA,516,387,211,N,Player,
smithle02h,2005,BBWAA,516,387,200,N,Player,
morrija02h,2005,BBWAA,516,387,172,N,Player,
johnto01h,2005,BBWAA,516,387,123,N,Player,
garvest01h,2005,BBWAA,516,387,106,N,Player,
trammal01h,2005,BBWAA,516,387,87,N,Player,
parkeda01h,2005,BBWAA,516,387,65,N,Player,
mattido01h,2005,BBWAA,516,387,59,N,Player,
conceda01h,2005,BBWAA,516,387,55,N,Player,
murphda05h,2005,BBWAA,516,387,54,N,Player,
mcgeewi01h,2005,BBWAA,516,387,26,N,Player,
abbotji01h,2005,BBWAA,516,387,13,N,Player,
strawda01h,2005,BBWAA,516,387,6,N,Player,
mcdowja01h,2005,BBWAA,516,387,4,N,Player,
davisch01h,2005,BBWAA,516,387,3,N,Player,
candito01h,2005,BBWAA,516,387,2,N,Player,
montgje01h,2005,BBWAA,516,387,2,N,Player,
phillto02h,2005,BBWAA,516,387,1,N,Player,
steinte01h,2005,BBWAA,516,387,1,N,Player,
langsma01h,2005,BBWAA,516,387,0,N,Player,
nixonot01h,2005,BBWAA,516,387,0,N,Player,
suttebr01h,2006,BBWAA,520,390,400,Y,Player,
riceji01h,2006,BBWAA,520,390,337,N,Player,
gossari01h,2006,BBWAA,520,390,336,N,Player,
dawsoan01h,2006,BBWAA,520,390,317,N,Player,
blylebe01h,2006,BBWAA,520,390,277,N,Player,
smithle02h,2006,BBWAA,520,390,234,N,Player,
morrija02h,2006,BBWAA,520,390,214,N,Player,
johnto01h,2006,BBWAA,520,390,154,N,Player,
garvest01h,2006,BBWAA,520,390,135,N,Player,
trammal01h,2006,BBWAA,520,390,92,N,Player,
parkeda01h,2006,BBWAA,520,390,76,N,Player,
conceda01h,2006,BBWAA,520,390,65,N,Player,
mattido01h,2006,BBWAA,520,390,64,N,Player,
hershor01h,2006,BBWAA,520,390,58,N,Player,
murphda05h,2006,BBWAA,520,390,56,N,Player,
belleal01h,2006,BBWAA,520,390,40,N,Player,
clarkwi02h,2006,BBWAA,520,390,23,N,Player,
goodedw01h,2006,BBWAA,520,390,17,N,Player,
mcgeewi01h,2006,BBWAA,520,390,12,N,Player,
guilloz01h,2006,BBWAA,520,390,5,N,Player,
morriha02h,2006,BBWAA,520,390,5,N,Player,
gaettga01h,2006,BBWAA,520,390,4,N,Player,
wettejo01h,2006,BBWAA,520,390,4,N,Player,
aguilri01h,2006,BBWAA,520,390,3,N,Player,
jeffegr01h,2006,BBWAA,520,390,2,N,Player,
jonesdo01h,2006,BBWAA,520,390,2,N,Player,
weisswa01h,2006,BBWAA,520,390,1,N,Player,
disarga01h,2006,BBWAA,520,390,0,N,Player,
fernaal01h,2006,BBWAA,520,390,0,N,Player,
brownra99h,2006,Negro League,,,,Y,Player,
brownwi02h,2006,Negro League,,,,Y,Player,
coopean99h,2006,Negro League,,,,Y,Player,
grantfr99h,2006,Negro League,,,,Y,Player,
hillpe99h,2006,Negro League,,,,Y,Player,
mackebi99h,2006,Negro League,,,,Y,Player,
manleef99h,2006,Negro League,,,,Y,Pioneer/Executive,
mendejo99h,2006,Negro League,,,,Y,Player,
pompeal99h,2006,Negro League,,,,Y,Pioneer/Executive,
poseycu99h,2006,Negro League,,,,Y,Pioneer/Executive,
santolo99h,2006,Negro League,,,,Y,Player,
suttlmu99h,2006,Negro League,,,,Y,Player,
taylobe99h,2006,Negro League,,,,Y,Player,
torricr99h,2006,Negro League,,,,Y,Player,
whiteso99h,2006,Negro League,,,,Y,Pioneer/Executive,
wilkijl99h,2006,Negro League,,,,Y,Pioneer/Executive,
wilsoju99h,2006,Negro League,,,,Y,Player,
ripkeca01h,2007,BBWAA,545,409,537,Y,Player,
gwynnto01h,2007,BBWAA,545,409,532,Y,Player,
gossari01h,2007,BBWAA,545,409,388,N,Player,
riceji01h,2007,BBWAA,545,409,346,N,Player,
dawsoan01h,2007,BBWAA,545,409,309,N,Player,
blylebe01h,2007,BBWAA,545,409,260,N,Player,
smithle02h,2007,BBWAA,545,409,217,N,Player,
morrija02h,2007,BBWAA,545,409,202,N,Player,
mcgwima01h,2007,BBWAA,545,409,128,N,Player,
johnto01h,2007,BBWAA,545,409,125,N,Player,
garvest01h,2007,BBWAA,545,409,115,N,Player,
conceda01h,2007,BBWAA,545,409,74,N,Player,
trammal01h,2007,BBWAA,545,409,73,N,Player,
parkeda01h,2007,BBWAA,545,409,62,N,Player,
mattido01h,2007,BBWAA,545,409,54,N,Player,
murphda05h,2007,BBWAA,545,409,50,N,Player,
baineha01h,2007,BBWAA,545,409,29,N,Player,
hershor01h,2007,BBWAA,545,409,24,N,Player,
belleal01h,2007,BBWAA,545,409,19,N,Player,
oneilpa01h,2007,BBWAA,545,409,12,N,Player,
saberbr01h,2007,BBWAA,545,409,7,N,Player,
cansejo01h,2007,BBWAA,545,409,6,N,Player,
fernato01h,2007,BBWAA,545,409,4,N,Player,
bicheda01h,2007,BBWAA,545,409,3,N,Player,
daviser01h,2007,BBWAA,545,409,3,N,Player,
bonilbo01h,2007,BBWAA,545,409,2,N,Player,
caminke01h,2007,BBWAA,545,409,2,N,Player,
buhneja01h,2007,BBWAA,545,409,1,N,Player,
brosisc01h,2007,BBWAA,545,409,0,N,Player,
joynewa01h,2007,BBWAA,545,409,0,N,Player,
whitede03h,2007,BBWAA,545,409,0,N,Player,
wittbo01h,2007,BBWAA,545,409,0,N,Player,
gossari01h,2008,BBWAA,543,408,466,Y,Player,
riceji01h,2008,BBWAA,543,408,392,N,Player,
dawsoan01h,2008,BBWAA,543,408,358,N,Player,
blylebe01h,2008,BBWAA,543,408,336,N,Player,
smithle02h,2008,BBWAA,543,408,235,N,Player,
morrija02h,2008,BBWAA,543,408,233,N,Player,
johnto01h,2008,BBWAA,543,408,158,N,Player,
raineti01h,2008,BBWAA,543,408,132,N,Player,
mcgwima01h,2008,BBWAA,543,408,128,N,Player,
trammal01h,2008,BBWAA,543,408,99,N,Player,
conceda01h,2008,BBWAA,543,408,88,N,Player,
mattido01h,2008,BBWAA,543,408,86,N,Player,
parkeda01h,2008,BBWAA,543,408,82,N,Player,
murphda05h,2008,BBWAA,543,408,75,N,Player,
baineha01h,2008,BBWAA,543,408,28,N,Player,
beckro01h,2008,BBWAA,543,408,2,N,Player,
frymatr01h,2008,BBWAA,543,408,2,N,Player,
nenro01h,2008,BBWAA,543,408,2,N,Player,
dunstsh01h,2008,BBWAA,543,408,1,N,Player,
finlech01h,2008,BBWAA,543,408,1,N,Player,
justida01h,2008,BBWAA,543,408,1,N,Player,
knoblch01h,2008,BBWAA,543,408,1,N,Player,
stottto01h,2008,BBWAA,543,408,1,N,Player,
anderbr01h,2008,BBWAA,543,408,0,N,Player,
rijojo01h,2008,BBWAA,543,408,0,N,Player,
dreyfba99h,2008,Veterans,,,,Y,Pioneer/Executive,
kuhnbo99h,2008,Veterans,,,,Y,Pioneer/Executive,
omallwa99h,2008,Veterans,,,,Y,Pioneer/Executive,
southbi01h,2008,Veterans,,,,Y,Manager,
willidi02h,2008,Veterans,,,,Y,Manager,
henderi01h,2009,BBWAA,539,405,511,Y,Player,
riceji01h,2009,BBWAA,539,405,412,Y,Player,
dawsoan01h,2009,BBWAA,539,405,361,N,Player,
blylebe01h,2009,BBWAA,539,405,338,N,Player,
smithle02h,2009,BBWAA,539,405,240,N,Player,
morrija02h,2009,BBWAA,539,405,237,N,Player,
johnto01h,2009,BBWAA,539,405,171,N,Player,
raineti01h,2009,BBWAA,539,405,122,N,Player,
mcgwima01h,2009,BBWAA,539,405,118,N,Player,
trammal01h,2009,BBWAA,539,405,94,N,Player,
parkeda01h,2009,BBWAA,539,405,81,N,Player,
mattido01h,2009,BBWAA,539,405,64,N,Player,
murphda05h,2009,BBWAA,539,405,62,N,Player,
baineha01h,2009,BBWAA,539,405,32,N,Player,
gracema01h,2009,BBWAA,539,405,22,N,Player,
coneda01h,2009,BBWAA,539,405,21,N,Player,
willima04h,2009,BBWAA,539,405,7,N,Player,
vaughmo01h,2009,BBWAA,539,405,6,N,Player,
bellja01h,2009,BBWAA,539,405,2,N,Player,
oroscje01h,2009,BBWAA,539,405,1,N,Player,
gantro01h,2009,BBWAA,539,405,0,N,Player,
plesada01h,2009,BBWAA,539,405,0,N,Player,
vaughgr01h,2009,BBWAA,539,405,0,N,Player,
gordojo01h,2009,Veterans,,,,Y,Player,
dawsoan01h,2010,BBWAA,539,405,420,Y,Player,
blylebe01h,2010,BBWAA,539,405,400,N,Player,
alomaro01h,2010,BBWAA,539,405,397,N,Player,
morrija02h,2010,BBWAA,539,405,282,N,Player,
larkiba01h,2010,BBWAA,539,405,278,N,Player,
smithle02h,2010,BBWAA,539,405,255,N,Player,
martied01h,2010,BBWAA,539,405,195,N,Player,
raineti01h,2010,BBWAA,539,405,164,N,Player,
mcgwima01h,2010,BBWAA,539,405,128,N,Player,
trammal01h,2010,BBWAA,539,405,121,N,Player,
mcgrifr01h,2010,BBWAA,539,405,116,N,Player,
mattido01h,2010,BBWAA,539,405,87,N,Player,
parkeda01h,2010,BBWAA,539,405,82,N,Player,
murphda05h,2010,BBWAA,539,405,63,N,Player,
baineha01h,2010,BBWAA,539,405,33,N,Player,
galaran01h,2010,BBWAA,539,405,22,N,Player,
venturo01h,2010,BBWAA,539,405,7,N,Player,
karroer01h,2010,BBWAA,539,405,2,N,Player,
burksel01h,2010,BBWAA,539,405,2,N,Player,
hentgpa01h,2010,BBWAA,539,405,1,N,Player,
appieke01h,2010,BBWAA,539,405,1,N,Player,
seguida01h,2010,BBWAA,539,405,1,N,Player,
reynosh01h,2010,BBWAA,539,405,0,N,Player,
lankfra01h,2010,BBWAA,539,405,0,N,Player,
zeileto01h,2010,BBWAA,539,405,0,N,Player,
jacksmi02h,2010,BBWAA,539,405,0,N,Player,
herzowh01h,2010,Veterans,,,,Y,Manager,
harvedo99h,2010,Veterans,,,,Y,Umpire,
alomaro01h,2011,BBWAA,581,436,523,Y,Player,
blylebe01h,2011,BBWAA,581,436,463,Y,Player,
larkiba01h,2011,BBWAA,581,436,361,N,Player,
morrija02h,2011,BBWAA,581,436,311,N,Player,
smithle02h,2011,BBWAA,581,436,263,N,Player,
bagweje01h,2011,BBWAA,581,436,242,N,Player,
raineti01h,2011,BBWAA,581,436,218,N,Player,
martied01h,2011,BBWAA,581,436,191,N,Player,
trammal01h,2011,BBWAA,581,436,141,N,Player,
walkela01h,2011,BBWAA,581,436,118,N,Player,
mcgwima01h,2011,BBWAA,581,436,115,N,Player,
mcgrifr01h,2011,BBWAA,581,436,104,N,Player,
parkeda01h,2011,BBWAA,581,436,89,N,Player,
mattido01h,2011,BBWAA,581,436,79,N,Player,
murphda05h,2011,BBWAA,581,436,73,N,Player,
palmera01h,2011,BBWAA,581,436,64,N,Player,
gonzaju03h,2011,BBWAA,581,436,30,N,Player,
baineha01h,2011,BBWAA,581,436,28,N,Player,
francjo01h,2011,BBWAA,581,436,27,N,Player,
brownke01h,2011,BBWAA,581,436,12,N,Player,
martiti02h,2011,BBWAA,581,436,6,N,Player,
grissma02h,2011,BBWAA,581,436,4,N,Player,
leiteal01h,2011,BBWAA,581,436,4,N,Player,
olerujo01h,2011,BBWAA,581,436,4,N,Player,
surhobj01h,2011,BBWAA,581,436,2,N,Player,
boonebr01h,2011,BBWAA,581,436,1,N,Player,
santibe01h,2011,BBWAA,581,436,1,N,Player,
baergca01h,2011,BBWAA,581,436,0,N,Player,
harrile01h,2011,BBWAA,581,436,0,N,Player,
higgibo02h,2011,BBWAA,581,436,0,N,Player,
johnsch04h,2011,BBWAA,581,436,0,N,Player,
mondera01h,2011,BBWAA,581,436,0,N,Player,
rueteki01h,2011,BBWAA,581,436,0,N,Player,
gillipa99h,2011,Veterans,,,,Y,Pioneer/Executive,
larkiba01h,2012,BBWAA,573,430,495,Y,Player,
morrija02h,2012,BBWAA,573,430,382,N,Player,
bagweje01h,2012,BBWAA,573,430,321,N,Player,
smithle02h,2012,BBWAA,573,430,290,N,Player,
raineti01h,2012,BBWAA,573,430,279,N,Player,
trammal01h,2012,BBWAA,573,430,211,N,Player,
martied01h,2012,BBWAA,573,430,209,N,Player,
mcgrifr01h,2012,BBWAA,573,430,137,N,Player,
walkela01h,2012,BBWAA,573,430,131,N,Player,
mcgwima01h,2012,BBWAA,573,430,112,N,Player,
mattido01h,2012,BBWAA,573,430,102,N,Player,
murphda05h,2012,BBWAA,573,430,83,N,Player,
palmera01h,2012,BBWAA,573,430,72,N,Player,
willibe02h,2012,BBWAA,573,430,55,N,Player,
gonzaju03h,2012,BBWAA,573,430,23,N,Player,
castivi02h,2012,BBWAA,573,430,6,N,Player,
salmoti01h,2012,BBWAA,573,430,5,N,Player,
muellbi02h,2012,BBWAA,573,430,4,N,Player,
radkebr01h,2012,BBWAA,573,430,2,N,Player,
lopezja01h,2012,BBWAA,573,430,1,N,Player,
younger01h,2012,BBWAA,573,430,1,N,Player,
nevinph01h,2012,BBWAA,573,430,0,N,Player,
jordabr01h,2012,BBWAA,573,430,0,N,Player,
sierrru01h,2012,BBWAA,573,430,0,N,Player,
burnije01h,2012,BBWAA,573,430,0,N,Player,
mulhote01h,2012,BBWAA,573,430,0,N,Player,
womacto01h,2012,BBWAA,573,430,0,N,Player,
santoro01h,2012,Veterans,,,,Y,Player,
biggicr01h,2013,BBWAA,569,427,388,N,Player,
morrija02h,2013,BBWAA,569,427,385,N,Player,
bagweje01h,2013,BBWAA,569,427,339,N,Player,
piazzmi01h,2013,BBWAA,569,427,329,N,Player,
raineti01h,2013,BBWAA,569,427,297,N,Player,
smithle02h,2013,BBWAA,569,427,272,N,Player,
schilcu01h,2013,BBWAA,569,427,221,N,Player,
clemero02h,2013,BBWAA,569,427,214,N,Player,
bondsba01h,2013,BBWAA,569,427,206,N,Player,
martied01h,2013,BBWAA,569,427,204,N,Player,
trammal01h,2013,BBWAA,569,427,191,N,Player,
walkela01h,2013,BBWAA,569,427,123,N,Player,
mcgrifr01h,2013,BBWAA,569,427,118,N,Player,
murphda05h,2013,BBWAA,569,427,106,N,Player,
mcgwima01h,2013,BBWAA,569,427,96,N,Player,
mattido01h,2013,BBWAA,569,427,75,N,Player,
sosasa01h,2013,BBWAA,569,427,71,N,Player,
palmera01h,2013,BBWAA,569,427,50,N,Player,
willibe02h,2013,BBWAA,569,427,19,N,Player,
loftoke01h,2013,BBWAA,569,427,18,N,Player,
alomasa02h,2013,BBWAA,569,427,16,N,Player,
francju02h,2013,BBWAA,569,427,6,N,Player,
wellsda01h,2013,BBWAA,569,427,5,N,Player,
finlest01h,2013,BBWAA,569,427,4,N,Player,
greensh01h,2013,BBWAA,569,427,2,N,Player,
